State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall_Precipitation,Relative_Humidity,Solar_Radiation,Wind_Speed,Soil_Moisture,Yield_kg_per_ha
Tamil Nadu,DHARMAPURI,1997,Rabi,Gram,7081,6262,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,884.3383702866827
Tamil Nadu,DHARMAPURI,1997,Rabi,Groundnut,45674,93943,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,2056.815693830188
Tamil Nadu,DHARMAPURI,1997,Rabi,Maize,17655,99758,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,5650.4106485414895
Tamil Nadu,DHARMAPURI,1997,Rabi,Bajra,15152,21921,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,1446.7397043294611
Tamil Nadu,DHARMAPURI,1997,Rabi,Jowar,3032,5866,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,1934.696569920844
Tamil Nadu,DHARMAPURI,1997,Rabi,Moong(Green Gram),5600,4446,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,793.9285714285714
Tamil Nadu,DHARMAPURI,1997,Rabi,Urad,12645,13682,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,1082.0086990905495
Tamil Nadu,DHARMAPURI,1997,Rabi,Cotton(lint),3009,3234,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,1074.775672981057
Tamil Nadu,DHARMAPURI,1997,Rabi,Ragi,11638,21355,26.39,20.07,32.71,348.64,75.48,15.97,11.23,32.52,1834.937274445781
Tamil Nadu,DHARMAPURI,1997,Whole Year,Sugarcane,13704,1332948,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,97267.07530647986
Tamil Nadu,DHARMAPURI,1997,Whole Year,Banana,5322,168317,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,31626.64411875235
Tamil Nadu,DHARMAPURI,1997,Whole Year,Tapioca,2018,2219,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,1099.603567888999
Tamil Nadu,DHARMAPURI,1997,Whole Year,Coconut,334,884,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,2646.706586826347
Tamil Nadu,DHARMAPURI,1997,Whole Year,Cashewnut,3083,4456,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,1445.3454427505676
Tamil Nadu,DHARMAPURI,1997,Whole Year,Turmeric,15001,11207,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,747.0835277648157
Tamil Nadu,DHARMAPURI,1997,Whole Year,Onion,8926,18988,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,2127.2686533721712
Tamil Nadu,DHARMAPURI,1997,Whole Year,Dry chillies,8894,6436,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,723.6339105014616
Tamil Nadu,DHARMAPURI,1997,Whole Year,Coriander,7713,26066,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,3379.489174121613
Tamil Nadu,DHARMAPURI,1997,Whole Year,Castor seed,3283,5607,30.5,23.5,37.5,1096.99,70.0,21.5,12.06,25.0,1707.8891257995735
Tamil Nadu,DHARMAPURI,1997,Summer,Rice,25542,92345,32.9,25.67,40.13,60.46,48.23,22.8,8.67,17.34,3615.41774332472
Tamil Nadu,DHARMAPURI,1997,Summer,Groundnut,28485,72726,32.9,25.67,40.13,60.46,48.23,22.8,8.67,17.34,2553.1332280147444
Tamil Nadu,DHARMAPURI,1997,Summer,Sesamum,4312,12892,32.9,25.67,40.13,60.46,48.23,22.8,8.67,17.34,2989.795918367347
Tamil Nadu,DHARMAPURI,1997,Summer,Sunflower,3791,12197,32.9,25.67,40.13,60.46,48.23,22.8,8.67,17.34,3217.3568979161173
Tamil Nadu,DHARMAPURI,1997,Summer,Black gram,2165,6287,32.9,25.67,40.13,60.46,48.23,22.8,8.67,17.34,2903.9260969976904
Tamil Nadu,DHARMAPURI,1998,Kharif,Rice,112844,354188,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,3138.740207720393
Tamil Nadu,DHARMAPURI,1998,Kharif,Maize,1208,3463,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,2866.721854304636
Tamil Nadu,DHARMAPURI,1998,Kharif,Groundnut,8181,15841,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,1936.315853807603
Tamil Nadu,DHARMAPURI,1998,Kharif,Jowar,3377,2671,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,790.9387029908203
Tamil Nadu,DHARMAPURI,1998,Kharif,Bajra,14572,42237,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,2898.5039802360693
Tamil Nadu,DHARMAPURI,1998,Kharif,Ragi,13357,36580,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,2738.6389159242344
Tamil Nadu,DHARMAPURI,1998,Kharif,Moong(Green Gram),8682,4393,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,505.9894033632804
Tamil Nadu,DHARMAPURI,1998,Kharif,Urad,11178,8968,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,802.2902129182322
Tamil Nadu,DHARMAPURI,1998,Kharif,Cotton(lint),22916,13389,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,584.264269506022
Tamil Nadu,DHARMAPURI,1998,Kharif,Sunflower,11207,29068,29.93,23.86,35.99,445.45,76.43,19.63,15.01,23.1,2593.7360578210046
Tamil Nadu,DHARMAPURI,1998,Rabi,Rice,123696,298254,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,2411.185487000388
Tamil Nadu,DHARMAPURI,1998,Rabi,Gram,29643,26041,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,878.4873325911682
Tamil Nadu,DHARMAPURI,1998,Rabi,Groundnut,10775,13092,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,1215.0348027842228
Tamil Nadu,DHARMAPURI,1998,Rabi,Maize,6518,24265,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,3722.767720159558
Tamil Nadu,DHARMAPURI,1998,Rabi,Bajra,4375,3281,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,749.9428571428572
Tamil Nadu,DHARMAPURI,1998,Rabi,Jowar,13909,36805,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,2646.1284060680136
Tamil Nadu,DHARMAPURI,1998,Rabi,Moong(Green Gram),18605,10231,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,549.9059392636389
Tamil Nadu,DHARMAPURI,1998,Rabi,Urad,21105,19236,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,911.4427860696518
Tamil Nadu,DHARMAPURI,1998,Rabi,Cotton(lint),18057,13498,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,747.5217367226006
Tamil Nadu,DHARMAPURI,1998,Rabi,Ragi,13479,27553,28.41,22.84,33.97,537.01,84.31,18.33,10.57,33.61,2044.1427405593888
Tamil Nadu,DHARMAPURI,1998,Whole Year,Sugarcane,23107,1786316,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,77306.27082702212
Tamil Nadu,DHARMAPURI,1998,Whole Year,Banana,1543,46585,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,30191.186001296177
Tamil Nadu,DHARMAPURI,1998,Whole Year,Tapioca,15274,14309,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,936.8207411287154
Tamil Nadu,DHARMAPURI,1998,Whole Year,Coconut,1733,5522,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,3186.381996537796
Tamil Nadu,DHARMAPURI,1998,Whole Year,Cashewnut,12661,15477,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,1222.4152910512598
Tamil Nadu,DHARMAPURI,1998,Whole Year,Turmeric,13798,24751,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,1793.8106972024932
Tamil Nadu,DHARMAPURI,1998,Whole Year,Onion,10645,30938,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,2906.341005166745
Tamil Nadu,DHARMAPURI,1998,Whole Year,Dry chillies,7297,24891,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,3411.1278607646977
Tamil Nadu,DHARMAPURI,1998,Whole Year,Coriander,11638,20446,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,1756.8310706306925
Tamil Nadu,DHARMAPURI,1998,Whole Year,Castor seed,13145,17579,30.5,23.5,37.5,1025.51,70.0,19.77,12.12,25.0,1337.3145682769114
Tamil Nadu,DHARMAPURI,1998,Summer,Rice,44275,162325,32.4,26.39,38.4,29.3,51.85,23.77,7.44,15.39,3666.290231507623
Tamil Nadu,DHARMAPURI,1998,Summer,Groundnut,39247,57097,32.4,26.39,38.4,29.3,51.85,23.77,7.44,15.39,1454.811832751548
Tamil Nadu,DHARMAPURI,1998,Summer,Sesamum,6399,20882,32.4,26.39,38.4,29.3,51.85,23.77,7.44,15.39,3263.3223941240817
Tamil Nadu,DHARMAPURI,1998,Summer,Sunflower,834,2030,32.4,26.39,38.4,29.3,51.85,23.77,7.44,15.39,2434.052757793765
Tamil Nadu,DHARMAPURI,1998,Summer,Black gram,12449,7974,32.4,26.39,38.4,29.3,51.85,23.77,7.44,15.39,640.5333761747931
Tamil Nadu,DHARMAPURI,1999,Kharif,Rice,23471,70794,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,3016.2327979208385
Tamil Nadu,DHARMAPURI,1999,Kharif,Maize,32203,115549,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,3588.143961742695
Tamil Nadu,DHARMAPURI,1999,Kharif,Groundnut,27365,54230,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,1981.7284852914304
Tamil Nadu,DHARMAPURI,1999,Kharif,Jowar,17041,16808,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,986.3270934804297
Tamil Nadu,DHARMAPURI,1999,Kharif,Bajra,7569,12026,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,1588.8492535341525
Tamil Nadu,DHARMAPURI,1999,Kharif,Ragi,7466,13962,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,1870.077685507635
Tamil Nadu,DHARMAPURI,1999,Kharif,Moong(Green Gram),27201,16598,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,610.1981544796147
Tamil Nadu,DHARMAPURI,1999,Kharif,Urad,11308,8281,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,732.3134064379201
Tamil Nadu,DHARMAPURI,1999,Kharif,Cotton(lint),6791,3839,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,565.3070240023561
Tamil Nadu,DHARMAPURI,1999,Kharif,Sunflower,12969,37932,29.25,23.55,34.94,468.66,76.67,22.03,10.03,31.03,2924.820726347444
Tamil Nadu,DHARMAPURI,1999,Rabi,Rice,112237,432647,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,3854.7626896656175
Tamil Nadu,DHARMAPURI,1999,Rabi,Gram,14885,15701,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,1054.8202888814242
Tamil Nadu,DHARMAPURI,1999,Rabi,Groundnut,26621,62404,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,2344.1643815033244
Tamil Nadu,DHARMAPURI,1999,Rabi,Maize,18507,41818,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,2259.577457178365
Tamil Nadu,DHARMAPURI,1999,Rabi,Bajra,3535,7583,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,2145.120226308345
Tamil Nadu,DHARMAPURI,1999,Rabi,Jowar,9107,13967,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,1533.6554298890962
Tamil Nadu,DHARMAPURI,1999,Rabi,Moong(Green Gram),14083,8340,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,592.2033657601363
Tamil Nadu,DHARMAPURI,1999,Rabi,Urad,5476,4628,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,845.1424397370344
Tamil Nadu,DHARMAPURI,1999,Rabi,Cotton(lint),3761,4458,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,1185.3230523796865
Tamil Nadu,DHARMAPURI,1999,Rabi,Ragi,2423,7587,26.28,20.03,32.52,613.61,81.12,15.54,12.89,30.58,3131.2422616591
Tamil Nadu,DHARMAPURI,1999,Whole Year,Sugarcane,33177,3149291,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,94923.92319980708
Tamil Nadu,DHARMAPURI,1999,Whole Year,Banana,7095,203681,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,28707.681465821
Tamil Nadu,DHARMAPURI,1999,Whole Year,Tapioca,7608,11361,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,1493.2965299684545
Tamil Nadu,DHARMAPURI,1999,Whole Year,Coconut,11615,17695,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,1523.4610417563497
Tamil Nadu,DHARMAPURI,1999,Whole Year,Cashewnut,4665,14504,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,3109.110396570204
Tamil Nadu,DHARMAPURI,1999,Whole Year,Turmeric,7498,24397,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,3253.801013603628
Tamil Nadu,DHARMAPURI,1999,Whole Year,Onion,13365,14698,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,1099.7381219603442
Tamil Nadu,DHARMAPURI,1999,Whole Year,Dry chillies,7359,19554,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,2657.154504688137
Tamil Nadu,DHARMAPURI,1999,Whole Year,Coriander,6496,12603,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,1940.1169950738915
Tamil Nadu,DHARMAPURI,1999,Whole Year,Castor seed,1003,2437,30.5,23.5,37.5,861.96,70.0,19.71,11.59,25.0,2429.7108673978064
Tamil Nadu,DHARMAPURI,1999,Summer,Rice,103362,431093,33.94,25.62,42.26,74.95,53.77,24.84,9.48,14.89,4170.710706062189
Tamil Nadu,DHARMAPURI,1999,Summer,Groundnut,31547,54817,33.94,25.62,42.26,74.95,53.77,24.84,9.48,14.89,1737.6295685802136
Tamil Nadu,DHARMAPURI,1999,Summer,Sesamum,713,580,33.94,25.62,42.26,74.95,53.77,24.84,9.48,14.89,813.4642356241234
Tamil Nadu,DHARMAPURI,1999,Summer,Sunflower,1201,3895,33.94,25.62,42.26,74.95,53.77,24.84,9.48,14.89,3243.1307243963365
Tamil Nadu,DHARMAPURI,1999,Summer,Black gram,3979,12833,33.94,25.62,42.26,74.95,53.77,24.84,9.48,14.89,3225.182206584569
Tamil Nadu,DHARMAPURI,2000,Kharif,Rice,105232,337682,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,3208.9288429375097
Tamil Nadu,DHARMAPURI,2000,Kharif,Maize,17400,57088,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,3280.919540229885
Tamil Nadu,DHARMAPURI,2000,Kharif,Groundnut,28302,36262,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,1281.2522083245
Tamil Nadu,DHARMAPURI,2000,Kharif,Jowar,15497,24966,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,1611.021488029941
Tamil Nadu,DHARMAPURI,2000,Kharif,Bajra,2057,1475,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,717.0636849781234
Tamil Nadu,DHARMAPURI,2000,Kharif,Ragi,2491,7071,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,2838.6190285026096
Tamil Nadu,DHARMAPURI,2000,Kharif,Moong(Green Gram),12510,9698,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,775.2198241406875
Tamil Nadu,DHARMAPURI,2000,Kharif,Urad,10743,9949,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,926.0914083589314
Tamil Nadu,DHARMAPURI,2000,Kharif,Cotton(lint),3352,5611,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,1673.9260143198092
Tamil Nadu,DHARMAPURI,2000,Kharif,Sunflower,5953,5772,30.85,23.78,37.91,394.99,75.37,22.46,17.3,22.66,969.5951621031412
Tamil Nadu,DHARMAPURI,2000,Rabi,Rice,32413,116794,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,3603.307314966217
Tamil Nadu,DHARMAPURI,2000,Rabi,Gram,3742,3321,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,887.4933190807055
Tamil Nadu,DHARMAPURI,2000,Rabi,Groundnut,35939,53746,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,1495.4784495951474
Tamil Nadu,DHARMAPURI,2000,Rabi,Maize,1948,7760,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,3983.572895277208
Tamil Nadu,DHARMAPURI,2000,Rabi,Bajra,4011,9832,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,2451.2590376464723
Tamil Nadu,DHARMAPURI,2000,Rabi,Jowar,12397,43663,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,3522.0617891425345
Tamil Nadu,DHARMAPURI,2000,Rabi,Moong(Green Gram),12321,14693,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,1192.5168411654895
Tamil Nadu,DHARMAPURI,2000,Rabi,Urad,17106,16581,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,969.3090143809188
Tamil Nadu,DHARMAPURI,2000,Rabi,Cotton(lint),22078,8586,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,388.8939215508651
Tamil Nadu,DHARMAPURI,2000,Rabi,Ragi,10770,18565,27.73,21.64,33.83,605.8,76.9,16.77,9.67,32.91,1723.769730733519
Tamil Nadu,DHARMAPURI,2000,Whole Year,Sugarcane,12164,926773,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,76189.82242683329
Tamil Nadu,DHARMAPURI,2000,Whole Year,Banana,5735,224961,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,39225.980819529206
Tamil Nadu,DHARMAPURI,2000,Whole Year,Tapioca,6081,4507,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,741.1609932576879
Tamil Nadu,DHARMAPURI,2000,Whole Year,Coconut,14148,23531,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,1663.203279615493
Tamil Nadu,DHARMAPURI,2000,Whole Year,Cashewnut,6165,4028,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,653.3657745336577
Tamil Nadu,DHARMAPURI,2000,Whole Year,Turmeric,13309,32582,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,2448.117815012398
Tamil Nadu,DHARMAPURI,2000,Whole Year,Onion,12627,39497,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,3127.9797259840025
Tamil Nadu,DHARMAPURI,2000,Whole Year,Dry chillies,707,2021,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,2858.5572842998586
Tamil Nadu,DHARMAPURI,2000,Whole Year,Coriander,9675,11126,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,1149.9741602067184
Tamil Nadu,DHARMAPURI,2000,Whole Year,Castor seed,2913,4609,30.5,23.5,37.5,1049.6,70.0,20.41,12.38,25.0,1582.2176450394782
Tamil Nadu,DHARMAPURI,2000,Summer,Rice,53945,171987,33.26,25.26,41.26,35.9,49.32,22.72,10.27,12.5,3188.191676707758
Tamil Nadu,DHARMAPURI,2000,Summer,Groundnut,24472,43087,33.26,25.26,41.26,35.9,49.32,22.72,10.27,12.5,1760.665250081726
Tamil Nadu,DHARMAPURI,2000,Summer,Sesamum,12041,25471,33.26,25.26,41.26,35.9,49.32,22.72,10.27,12.5,2115.355867452869
Tamil Nadu,DHARMAPURI,2000,Summer,Sunflower,2967,5940,33.26,25.26,41.26,35.9,49.32,22.72,10.27,12.5,2002.022244691608
Tamil Nadu,DHARMAPURI,2000,Summer,Black gram,2404,7684,33.26,25.26,41.26,35.9,49.32,22.72,10.27,12.5,3196.3394342762062
Tamil Nadu,DHARMAPURI,2001,Kharif,Rice,103782,401760,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,3871.191536104527
Tamil Nadu,DHARMAPURI,2001,Kharif,Maize,37625,153131,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,4069.9269102990033
Tamil Nadu,DHARMAPURI,2001,Kharif,Groundnut,27868,69193,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,2482.883594086408
Tamil Nadu,DHARMAPURI,2001,Kharif,Jowar,3426,7042,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,2055.4582603619383
Tamil Nadu,DHARMAPURI,2001,Kharif,Bajra,12692,9082,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,715.5688622754491
Tamil Nadu,DHARMAPURI,2001,Kharif,Ragi,14495,10872,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,750.0517419799932
Tamil Nadu,DHARMAPURI,2001,Kharif,Moong(Green Gram),6203,4081,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,657.9074641302595
Tamil Nadu,DHARMAPURI,2001,Kharif,Urad,2325,1135,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,488.1720430107527
Tamil Nadu,DHARMAPURI,2001,Kharif,Cotton(lint),6967,7589,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,1089.2780249748816
Tamil Nadu,DHARMAPURI,2001,Kharif,Sunflower,7416,19778,29.9,24.89,34.91,361.02,79.91,19.28,17.83,24.89,2666.936353829558
Tamil Nadu,DHARMAPURI,2001,Rabi,Rice,23381,85946,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,3675.890680467046
Tamil Nadu,DHARMAPURI,2001,Rabi,Gram,16685,11207,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,671.6811507341924
Tamil Nadu,DHARMAPURI,2001,Rabi,Groundnut,31245,54799,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,1753.8486157785246
Tamil Nadu,DHARMAPURI,2001,Rabi,Maize,26148,152352,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,5826.5259293253785
Tamil Nadu,DHARMAPURI,2001,Rabi,Bajra,15808,22732,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,1438.0060728744938
Tamil Nadu,DHARMAPURI,2001,Rabi,Jowar,10954,9826,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,897.023918203396
Tamil Nadu,DHARMAPURI,2001,Rabi,Moong(Green Gram),25610,24423,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,953.6509176103084
Tamil Nadu,DHARMAPURI,2001,Rabi,Urad,27105,34316,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,1266.0394761114185
Tamil Nadu,DHARMAPURI,2001,Rabi,Cotton(lint),15535,16881,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,1086.6430640489218
Tamil Nadu,DHARMAPURI,2001,Rabi,Ragi,269,341,26.99,20.12,33.87,353.29,83.29,17.07,12.12,32.76,1267.6579925650558
Tamil Nadu,DHARMAPURI,2001,Whole Year,Sugarcane,16848,1904459,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,113037.68993352327
Tamil Nadu,DHARMAPURI,2001,Whole Year,Banana,2010,52916,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,26326.36815920398
Tamil Nadu,DHARMAPURI,2001,Whole Year,Tapioca,12291,12090,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,983.6465706614596
Tamil Nadu,DHARMAPURI,2001,Whole Year,Coconut,3338,2034,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,609.346914319952
Tamil Nadu,DHARMAPURI,2001,Whole Year,Cashewnut,1910,6118,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,3203.1413612565443
Tamil Nadu,DHARMAPURI,2001,Whole Year,Turmeric,2872,7098,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,2471.448467966574
Tamil Nadu,DHARMAPURI,2001,Whole Year,Onion,14925,17758,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,1189.8157453936349
Tamil Nadu,DHARMAPURI,2001,Whole Year,Dry chillies,9465,16042,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,1694.8758584257791
Tamil Nadu,DHARMAPURI,2001,Whole Year,Coriander,9377,17585,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,1875.3332622373891
Tamil Nadu,DHARMAPURI,2001,Whole Year,Castor seed,7959,26000,30.5,23.5,37.5,781.83,70.0,21.4,10.51,25.0,3266.7420530217364
Tamil Nadu,DHARMAPURI,2001,Summer,Rice,91637,250371,32.99,25.54,40.44,82.55,50.66,25.65,11.47,13.37,2732.204240645154
Tamil Nadu,DHARMAPURI,2001,Summer,Groundnut,51858,72233,32.99,25.54,40.44,82.55,50.66,25.65,11.47,13.37,1392.8998418758918
Tamil Nadu,DHARMAPURI,2001,Summer,Sesamum,17170,28879,32.99,25.54,40.44,82.55,50.66,25.65,11.47,13.37,1681.9452533488643
Tamil Nadu,DHARMAPURI,2001,Summer,Sunflower,5068,14116,32.99,25.54,40.44,82.55,50.66,25.65,11.47,13.37,2785.3196527229675
Tamil Nadu,DHARMAPURI,2001,Summer,Black gram,6567,12504,32.99,25.54,40.44,82.55,50.66,25.65,11.47,13.37,1904.0657834627684
Tamil Nadu,DHARMAPURI,2002,Kharif,Rice,28690,71709,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,2499.4423143952595
Tamil Nadu,DHARMAPURI,2002,Kharif,Maize,31295,63489,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,2028.7266336475475
Tamil Nadu,DHARMAPURI,2002,Kharif,Groundnut,2544,3544,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,1393.0817610062893
Tamil Nadu,DHARMAPURI,2002,Kharif,Jowar,11135,6791,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,609.8787606645711
Tamil Nadu,DHARMAPURI,2002,Kharif,Bajra,14487,10013,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,691.1713950438324
Tamil Nadu,DHARMAPURI,2002,Kharif,Ragi,13883,35455,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,2553.8428293596485
Tamil Nadu,DHARMAPURI,2002,Kharif,Moong(Green Gram),15611,6642,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,425.46922042149765
Tamil Nadu,DHARMAPURI,2002,Kharif,Urad,26140,7708,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,294.8737566947207
Tamil Nadu,DHARMAPURI,2002,Kharif,Cotton(lint),6048,6063,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,1002.4801587301588
Tamil Nadu,DHARMAPURI,2002,Kharif,Sunflower,4076,12267,30.49,24.22,36.77,262.38,71.51,18.98,13.66,18.82,3009.568204121688
Tamil Nadu,DHARMAPURI,2002,Rabi,Rice,58546,139701,28.17,21.09,35.25,188.47,76.11,15.25,10.67,18.04,2386.1749735250914
Tamil Nadu,DHARMAPURI,2002,Rabi,Gram,1288,806,28.17,21.09,35.25,188.47,76.11,15.25,10.67,18.04,625.776397515528
Tamil Nadu,DHARMAPURI,2002,Rabi,Groundnut,52074,49126,28.17,21.09,35.25,188.47,76.11,15.25,10.67,18.04,943.3882551753276
