State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall_Precipitation,Relative_Humidity,Solar_Radiation,Wind_Speed,Soil_Moisture,Yield_kg_per_ha
Tamil Nadu,CUDDALORE,1997,Summer,Rice,133347,363069,34.35,26.86,41.84,79.35,54.81,22.82,10.39,18.81,2722.7384193120206
Tamil Nadu,CUDDALORE,1997,Summer,Groundnut,29405,59142,34.35,26.86,41.84,79.35,54.81,22.82,10.39,18.81,2011.2905968372725
Tamil Nadu,CUDDALORE,1997,Summer,Sesamum,16480,53822,34.35,26.86,41.84,79.35,54.81,22.82,10.39,18.81,3265.8980582524273
Tamil Nadu,CUDDALORE,1997,Summer,Sunflower,18142,60921,34.35,26.86,41.84,79.35,54.81,22.82,10.39,18.81,3358.0090397971558
Tamil Nadu,CUDDALORE,1997,Summer,Black gram,5020,17242,34.35,26.86,41.84,79.35,54.81,22.82,10.39,18.81,3434.661354581673
Tamil Nadu,CUDDALORE,1998,Kharif,Rice,47352,163607,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,3455.123331643859
Tamil Nadu,CUDDALORE,1998,Kharif,Maize,3575,15320,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,4285.314685314685
Tamil Nadu,CUDDALORE,1998,Kharif,Groundnut,27856,54116,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,1942.7053417576105
Tamil Nadu,CUDDALORE,1998,Kharif,Jowar,2204,3550,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,1610.7078039927405
Tamil Nadu,CUDDALORE,1998,Kharif,Bajra,7527,15300,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,2032.6823435631725
Tamil Nadu,CUDDALORE,1998,Kharif,Ragi,13913,43456,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,3123.409760655502
Tamil Nadu,CUDDALORE,1998,Kharif,Moong(Green Gram),32030,25297,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,789.7908211052138
Tamil Nadu,CUDDALORE,1998,Kharif,Urad,19158,20095,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,1048.9090719281762
Tamil Nadu,CUDDALORE,1998,Kharif,Cotton(lint),10373,11740,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,1131.784440374048
Tamil Nadu,CUDDALORE,1998,Kharif,Sunflower,3887,13346,30.55,25.3,35.81,539.1,73.38,18.3,10.44,26.88,3433.496269616671
Tamil Nadu,CUDDALORE,1998,Rabi,Rice,97955,307634,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,3140.564544944107
Tamil Nadu,CUDDALORE,1998,Rabi,Gram,21088,24493,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,1161.4662367223066
Tamil Nadu,CUDDALORE,1998,Rabi,Groundnut,49023,69988,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,1427.6564061766926
Tamil Nadu,CUDDALORE,1998,Rabi,Maize,23082,134856,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,5842.474655575773
Tamil Nadu,CUDDALORE,1998,Rabi,Bajra,12407,18718,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,1508.6644636092528
Tamil Nadu,CUDDALORE,1998,Rabi,Jowar,4249,7905,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,1860.4377500588373
Tamil Nadu,CUDDALORE,1998,Rabi,Moong(Green Gram),25095,22194,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,884.3992827256426
Tamil Nadu,CUDDALORE,1998,Rabi,Urad,20116,22245,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,1105.8361503280971
Tamil Nadu,CUDDALORE,1998,Rabi,Cotton(lint),30237,35838,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,1185.2366306181168
Tamil Nadu,CUDDALORE,1998,Rabi,Ragi,1974,4085,27.16,22.02,32.31,451.9,88.31,18.07,9.87,31.86,2069.402228976697
Tamil Nadu,CUDDALORE,1998,Whole Year,Sugarcane,14863,1601847,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,107774.13711902038
Tamil Nadu,CUDDALORE,1998,Whole Year,Banana,5641,239323,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,42425.6337528807
Tamil Nadu,CUDDALORE,1998,Whole Year,Tapioca,6799,13798,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,2029.416090601559
Tamil Nadu,CUDDALORE,1998,Whole Year,Coconut,12479,9144,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,732.7510217164837
Tamil Nadu,CUDDALORE,1998,Whole Year,Cashewnut,7042,10288,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,1460.9485941493895
Tamil Nadu,CUDDALORE,1998,Whole Year,Turmeric,4523,6653,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,1470.9263762989167
Tamil Nadu,CUDDALORE,1998,Whole Year,Onion,10095,21750,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,2154.5319465081725
Tamil Nadu,CUDDALORE,1998,Whole Year,Dry chillies,13798,33890,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,2456.15306566169
Tamil Nadu,CUDDALORE,1998,Whole Year,Coriander,13666,11254,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,823.5035855407581
Tamil Nadu,CUDDALORE,1998,Whole Year,Castor seed,3711,12060,31.0,24.0,38.0,1247.26,75.0,21.85,13.87,28.0,3249.7978981406627
Tamil Nadu,CUDDALORE,1998,Summer,Rice,67044,219400,33.45,25.62,41.27,56.28,50.46,25.34,10.56,17.9,3272.4777757890342
Tamil Nadu,CUDDALORE,1998,Summer,Groundnut,6809,10588,33.45,25.62,41.27,56.28,50.46,25.34,10.56,17.9,1555.0007343222205
Tamil Nadu,CUDDALORE,1998,Summer,Sesamum,10064,9198,33.45,25.62,41.27,56.28,50.46,25.34,10.56,17.9,913.9507154213037
Tamil Nadu,CUDDALORE,1998,Summer,Sunflower,4636,7840,33.45,25.62,41.27,56.28,50.46,25.34,10.56,17.9,1691.1130284728215
Tamil Nadu,CUDDALORE,1998,Summer,Black gram,8360,15811,33.45,25.62,41.27,56.28,50.46,25.34,10.56,17.9,1891.267942583732
Tamil Nadu,CUDDALORE,1999,Kharif,Rice,109777,323174,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,2943.9135702378458
Tamil Nadu,CUDDALORE,1999,Kharif,Maize,16062,73615,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,4583.177686464948
Tamil Nadu,CUDDALORE,1999,Kharif,Groundnut,58427,99853,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,1709.0215140260495
Tamil Nadu,CUDDALORE,1999,Kharif,Jowar,1221,3158,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,2586.4045864045866
Tamil Nadu,CUDDALORE,1999,Kharif,Bajra,7124,17871,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,2508.562605277934
Tamil Nadu,CUDDALORE,1999,Kharif,Ragi,15620,23716,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,1518.3098591549297
Tamil Nadu,CUDDALORE,1999,Kharif,Moong(Green Gram),24979,30687,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,1228.511950038032
Tamil Nadu,CUDDALORE,1999,Kharif,Urad,21554,25630,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,1189.106430360954
Tamil Nadu,CUDDALORE,1999,Kharif,Cotton(lint),18884,14323,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,758.4727811904257
Tamil Nadu,CUDDALORE,1999,Kharif,Sunflower,11643,37977,30.57,24.3,36.83,385.06,72.26,20.19,14.14,33.63,3261.7881989178045
Tamil Nadu,CUDDALORE,1999,Rabi,Rice,77317,202067,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,2613.4873313760236
Tamil Nadu,CUDDALORE,1999,Rabi,Gram,12563,6609,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,526.0686141845101
Tamil Nadu,CUDDALORE,1999,Rabi,Groundnut,16648,35103,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,2108.541566554541
Tamil Nadu,CUDDALORE,1999,Rabi,Maize,39942,218496,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,5470.33198137299
Tamil Nadu,CUDDALORE,1999,Rabi,Bajra,13975,40637,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,2907.83542039356
Tamil Nadu,CUDDALORE,1999,Rabi,Jowar,17029,38407,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,2255.387867755006
Tamil Nadu,CUDDALORE,1999,Rabi,Moong(Green Gram),21798,8539,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,391.7331865308744
Tamil Nadu,CUDDALORE,1999,Rabi,Urad,17569,10324,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,587.6259320393875
Tamil Nadu,CUDDALORE,1999,Rabi,Cotton(lint),20569,28658,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,1393.261704506782
Tamil Nadu,CUDDALORE,1999,Rabi,Ragi,3086,9638,28.22,22.3,34.15,464.82,89.45,15.16,11.15,31.6,3123.1367465975372
Tamil Nadu,CUDDALORE,1999,Whole Year,Sugarcane,7970,842773,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,105743.16185696362
Tamil Nadu,CUDDALORE,1999,Whole Year,Banana,7407,178630,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,24116.37640070204
Tamil Nadu,CUDDALORE,1999,Whole Year,Tapioca,4839,4697,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,970.6550940276917
Tamil Nadu,CUDDALORE,1999,Whole Year,Coconut,20252,50018,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,2469.7807623938374
Tamil Nadu,CUDDALORE,1999,Whole Year,Cashewnut,2261,6354,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,2810.2609464838565
Tamil Nadu,CUDDALORE,1999,Whole Year,Turmeric,6336,21156,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,3339.0151515151515
Tamil Nadu,CUDDALORE,1999,Whole Year,Onion,19238,13500,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,701.7361472086495
Tamil Nadu,CUDDALORE,1999,Whole Year,Dry chillies,18685,58447,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,3128.017126036928
Tamil Nadu,CUDDALORE,1999,Whole Year,Coriander,16783,38440,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,2290.412917833522
Tamil Nadu,CUDDALORE,1999,Whole Year,Castor seed,14347,48883,31.0,24.0,38.0,963.65,75.0,19.24,12.41,28.0,3407.193141423294
Tamil Nadu,CUDDALORE,1999,Summer,Rice,13693,47482,34.95,26.71,43.19,97.01,58.36,24.82,7.33,16.15,3467.6111881983497
Tamil Nadu,CUDDALORE,1999,Summer,Groundnut,30577,39144,34.95,26.71,43.19,97.01,58.36,24.82,7.33,16.15,1280.1779115021095
Tamil Nadu,CUDDALORE,1999,Summer,Sesamum,17101,42267,34.95,26.71,43.19,97.01,58.36,24.82,7.33,16.15,2471.6098473773463
Tamil Nadu,CUDDALORE,1999,Summer,Sunflower,1467,4996,34.95,26.71,43.19,97.01,58.36,24.82,7.33,16.15,3405.589638718473
Tamil Nadu,CUDDALORE,1999,Summer,Black gram,7441,20019,34.95,26.71,43.19,97.01,58.36,24.82,7.33,16.15,2690.3641983604352
Tamil Nadu,CUDDALORE,2000,Kharif,Rice,41350,137546,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,3326.3845223700123
Tamil Nadu,CUDDALORE,2000,Kharif,Maize,3686,18637,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,5056.1584373304395
Tamil Nadu,CUDDALORE,2000,Kharif,Groundnut,26734,53494,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,2000.972544325578
Tamil Nadu,CUDDALORE,2000,Kharif,Jowar,15682,21927,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,1398.2272669302386
Tamil Nadu,CUDDALORE,2000,Kharif,Bajra,17396,21309,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,1224.9367670728902
Tamil Nadu,CUDDALORE,2000,Kharif,Ragi,2434,8302,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,3410.846343467543
Tamil Nadu,CUDDALORE,2000,Kharif,Moong(Green Gram),2473,2575,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,1041.2454508693895
Tamil Nadu,CUDDALORE,2000,Kharif,Urad,23271,11191,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,480.89897297065016
Tamil Nadu,CUDDALORE,2000,Kharif,Cotton(lint),6447,3899,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,604.7774158523345
Tamil Nadu,CUDDALORE,2000,Kharif,Sunflower,9895,27341,29.55,24.17,34.92,465.97,77.11,20.4,15.79,28.84,2763.11268317332
Tamil Nadu,CUDDALORE,2000,Rabi,Rice,87340,371453,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,4252.953972979162
Tamil Nadu,CUDDALORE,2000,Rabi,Gram,20180,13087,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,648.5133795837463
Tamil Nadu,CUDDALORE,2000,Rabi,Groundnut,44660,98423,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,2203.828929690999
Tamil Nadu,CUDDALORE,2000,Rabi,Maize,10422,34608,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,3320.6678180771446
Tamil Nadu,CUDDALORE,2000,Rabi,Bajra,15112,47894,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,3169.2694547379565
Tamil Nadu,CUDDALORE,2000,Rabi,Jowar,4159,3829,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,920.6540033661938
Tamil Nadu,CUDDALORE,2000,Rabi,Moong(Green Gram),25847,28270,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,1093.7439548110033
Tamil Nadu,CUDDALORE,2000,Rabi,Urad,3101,2962,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,955.1757497581425
Tamil Nadu,CUDDALORE,2000,Rabi,Cotton(lint),24206,18432,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,761.4640998099645
Tamil Nadu,CUDDALORE,2000,Rabi,Ragi,12142,12296,27.6,22.8,32.39,613.29,80.71,18.36,11.49,36.14,1012.6832482292867
Tamil Nadu,CUDDALORE,2000,Whole Year,Sugarcane,14278,1241158,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,86928.00112060513
Tamil Nadu,CUDDALORE,2000,Whole Year,Banana,2432,105764,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,43488.48684210526
Tamil Nadu,CUDDALORE,2000,Whole Year,Tapioca,2834,6528,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,2303.4580098800284
Tamil Nadu,CUDDALORE,2000,Whole Year,Coconut,14434,32234,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,2233.1993903283915
Tamil Nadu,CUDDALORE,2000,Whole Year,Cashewnut,10168,17307,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,1702.104642014162
Tamil Nadu,CUDDALORE,2000,Whole Year,Turmeric,6047,9358,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,1547.5442368116421
Tamil Nadu,CUDDALORE,2000,Whole Year,Onion,19992,25226,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,1261.8047218887555
Tamil Nadu,CUDDALORE,2000,Whole Year,Dry chillies,11611,41020,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,3532.856773749031
Tamil Nadu,CUDDALORE,2000,Whole Year,Coriander,9449,30331,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,3209.969308921579
Tamil Nadu,CUDDALORE,2000,Whole Year,Castor seed,3409,4689,31.0,24.0,38.0,984.35,75.0,19.67,13.02,28.0,1375.4766793781168
Tamil Nadu,CUDDALORE,2000,Summer,Rice,24111,77726,32.9,27.3,38.5,53.92,59.73,22.92,11.56,11.43,3223.6738418149394
Tamil Nadu,CUDDALORE,2000,Summer,Groundnut,9757,20002,32.9,27.3,38.5,53.92,59.73,22.92,11.56,11.43,2050.015373577944
Tamil Nadu,CUDDALORE,2000,Summer,Sesamum,3805,12112,32.9,27.3,38.5,53.92,59.73,22.92,11.56,11.43,3183.180026281209
Tamil Nadu,CUDDALORE,2000,Summer,Sunflower,13562,30337,32.9,27.3,38.5,53.92,59.73,22.92,11.56,11.43,2236.911959887922
Tamil Nadu,CUDDALORE,2000,Summer,Black gram,10648,14476,32.9,27.3,38.5,53.92,59.73,22.92,11.56,11.43,1359.504132231405
Tamil Nadu,CUDDALORE,2001,Kharif,Rice,153631,642861,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,4184.448451158946
Tamil Nadu,CUDDALORE,2001,Kharif,Maize,10097,56582,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,5603.842725562048
Tamil Nadu,CUDDALORE,2001,Kharif,Groundnut,59171,144137,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,2435.93990299302
Tamil Nadu,CUDDALORE,2001,Kharif,Jowar,2605,7286,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,2796.928982725528
Tamil Nadu,CUDDALORE,2001,Kharif,Bajra,12162,21616,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,1777.3392534122677
Tamil Nadu,CUDDALORE,2001,Kharif,Ragi,16897,52369,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,3099.307569391016
Tamil Nadu,CUDDALORE,2001,Kharif,Moong(Green Gram),31661,28630,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,904.2670793720981
Tamil Nadu,CUDDALORE,2001,Kharif,Urad,11364,13406,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,1179.6902499120029
Tamil Nadu,CUDDALORE,2001,Kharif,Cotton(lint),8003,10981,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,1372.1104585780333
Tamil Nadu,CUDDALORE,2001,Kharif,Sunflower,13512,13099,30.02,23.89,36.14,504.7,81.94,18.61,15.33,28.04,969.4345766725874
Tamil Nadu,CUDDALORE,2001,Rabi,Rice,107013,338430,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,3162.5129657144457
Tamil Nadu,CUDDALORE,2001,Rabi,Gram,1209,1450,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,1199.3382961124896
Tamil Nadu,CUDDALORE,2001,Rabi,Groundnut,60383,95912,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,1588.3940844277363
Tamil Nadu,CUDDALORE,2001,Rabi,Maize,50292,326015,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,6482.442535592142
Tamil Nadu,CUDDALORE,2001,Rabi,Bajra,3272,10482,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,3203.545232273839
Tamil Nadu,CUDDALORE,2001,Rabi,Jowar,5609,5310,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,946.6928151185595
Tamil Nadu,CUDDALORE,2001,Rabi,Moong(Green Gram),14441,7452,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,516.0307457932277
Tamil Nadu,CUDDALORE,2001,Rabi,Urad,22318,17948,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,804.1939241867551
Tamil Nadu,CUDDALORE,2001,Rabi,Cotton(lint),23440,16962,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,723.6348122866895
Tamil Nadu,CUDDALORE,2001,Rabi,Ragi,2907,6636,27.55,21.04,34.05,419.5,84.79,17.38,11.26,30.82,2282.765737874097
Tamil Nadu,CUDDALORE,2001,Whole Year,Sugarcane,41188,3881624,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,94241.62377391473
Tamil Nadu,CUDDALORE,2001,Whole Year,Banana,2914,85839,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,29457.44680851064
Tamil Nadu,CUDDALORE,2001,Whole Year,Tapioca,8290,17740,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,2139.927623642943
Tamil Nadu,CUDDALORE,2001,Whole Year,Coconut,17380,32820,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,1888.3774453394706
Tamil Nadu,CUDDALORE,2001,Whole Year,Cashewnut,17860,32832,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,1838.2978723404256
Tamil Nadu,CUDDALORE,2001,Whole Year,Turmeric,7280,6698,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,920.054945054945
Tamil Nadu,CUDDALORE,2001,Whole Year,Onion,15590,20992,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,1346.50416933932
Tamil Nadu,CUDDALORE,2001,Whole Year,Dry chillies,5767,13020,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,2257.672966880527
Tamil Nadu,CUDDALORE,2001,Whole Year,Coriander,16179,52872,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,3267.9399221212684
Tamil Nadu,CUDDALORE,2001,Whole Year,Castor seed,2592,1648,31.0,24.0,38.0,954.45,75.0,21.57,9.16,28.0,635.8024691358024
Tamil Nadu,CUDDALORE,2001,Summer,Rice,63561,231003,32.91,26.98,38.84,62.56,54.71,24.4,9.7,17.34,3634.3512531269175
Tamil Nadu,CUDDALORE,2001,Summer,Groundnut,50710,91603,32.91,26.98,38.84,62.56,54.71,24.4,9.7,17.34,1806.4089923092092
Tamil Nadu,CUDDALORE,2001,Summer,Sesamum,14525,31737,32.91,26.98,38.84,62.56,54.71,24.4,9.7,17.34,2184.991394148021
Tamil Nadu,CUDDALORE,2001,Summer,Sunflower,12031,34426,32.91,26.98,38.84,62.56,54.71,24.4,9.7,17.34,2861.4412767018534
Tamil Nadu,CUDDALORE,2001,Summer,Black gram,16677,42272,32.91,26.98,38.84,62.56,54.71,24.4,9.7,17.34,2534.7484559573063
Tamil Nadu,CUDDALORE,2002,Kharif,Rice,42543,120550,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,2833.6036480737134
Tamil Nadu,CUDDALORE,2002,Kharif,Maize,28275,106078,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,3751.6534040671972
Tamil Nadu,CUDDALORE,2002,Kharif,Groundnut,43067,68420,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,1588.6873940604175
Tamil Nadu,CUDDALORE,2002,Kharif,Jowar,5667,13307,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,2348.1559908240692
Tamil Nadu,CUDDALORE,2002,Kharif,Bajra,11949,16154,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,1351.912293915809
Tamil Nadu,CUDDALORE,2002,Kharif,Ragi,11219,15986,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,1424.904180408236
Tamil Nadu,CUDDALORE,2002,Kharif,Moong(Green Gram),15838,14367,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,907.1221113776992
Tamil Nadu,CUDDALORE,2002,Kharif,Urad,3630,3435,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,946.2809917355372
Tamil Nadu,CUDDALORE,2002,Kharif,Cotton(lint),4925,5610,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,1139.0862944162436
Tamil Nadu,CUDDALORE,2002,Kharif,Sunflower,14549,35125,30.41,23.88,36.94,192.73,66.52,22.14,14.33,16.51,2414.2552752766514
Tamil Nadu,CUDDALORE,2002,Rabi,Rice,20927,46692,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,2231.1845940650833
Tamil Nadu,CUDDALORE,2002,Rabi,Gram,26495,16627,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,627.5523683713908
Tamil Nadu,CUDDALORE,2002,Rabi,Groundnut,31470,35429,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,1125.8023514458214
Tamil Nadu,CUDDALORE,2002,Rabi,Maize,19624,47971,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,2444.506726457399
Tamil Nadu,CUDDALORE,2002,Rabi,Bajra,3188,2489,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,780.7402760351317
Tamil Nadu,CUDDALORE,2002,Rabi,Jowar,13228,15212,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,1149.9848805563956
Tamil Nadu,CUDDALORE,2002,Rabi,Moong(Green Gram),17309,14607,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,843.8962389508348
Tamil Nadu,CUDDALORE,2002,Rabi,Urad,39663,31757,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,800.6706502281723
Tamil Nadu,CUDDALORE,2002,Rabi,Cotton(lint),28719,15199,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,529.2315192033149
Tamil Nadu,CUDDALORE,2002,Rabi,Ragi,18791,9658,29.5,23.01,35.99,289.36,74.55,17.77,13.16,21.42,513.9694534617636
Tamil Nadu,CUDDALORE,2002,Whole Year,Sugarcane,26140,1446438,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,55334.276970160674
Tamil Nadu,CUDDALORE,2002,Whole Year,Banana,864,27955,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,32355.324074074073
Tamil Nadu,CUDDALORE,2002,Whole Year,Tapioca,515,759,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,1473.7864077669904
Tamil Nadu,CUDDALORE,2002,Whole Year,Coconut,13369,20558,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,1537.7365547161344
Tamil Nadu,CUDDALORE,2002,Whole Year,Cashewnut,13165,11120,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,844.6638815039878
Tamil Nadu,CUDDALORE,2002,Whole Year,Turmeric,19490,25898,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,1328.783991790662
Tamil Nadu,CUDDALORE,2002,Whole Year,Onion,15732,39185,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,2490.7831172133233
Tamil Nadu,CUDDALORE,2002,Whole Year,Dry chillies,14962,10264,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,686.0045448469456
Tamil Nadu,CUDDALORE,2002,Whole Year,Coriander,7304,16932,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,2318.181818181818
Tamil Nadu,CUDDALORE,2002,Whole Year,Castor seed,5665,11051,31.9,24.0,39.8,703.37,67.0,20.29,12.46,18.2,1950.7502206531333
Tamil Nadu,CUDDALORE,2002,Summer,Rice,91697,252683,35.51,26.35,44.67,34.78,45.44,25.08,11.19,10.6,2755.629955178468
Tamil Nadu,CUDDALORE,2002,Summer,Groundnut,15369,31860,35.51,26.35,44.67,34.78,45.44,25.08,11.19,10.6,2073.004099160648
Tamil Nadu,CUDDALORE,2002,Summer,Sesamum,10492,7774,35.51,26.35,44.67,34.78,45.44,25.08,11.19,10.6,740.9454822722074
Tamil Nadu,CUDDALORE,2002,Summer,Sunflower,16263,12045,35.51,26.35,44.67,34.78,45.44,25.08,11.19,10.6,740.6382586238701
